Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q
0.117,1.138,1.141,1.19,0.545,1000.0,60.0,0.545,0.117,1.138,1.141,1.19,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,2.26172e-06
0.064,1.089,0.949,0.994,0.545,1000.0,60.0,0.545,0.064,1.089,0.949,0.994,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,5.12416e-08
0.078,1.164,1.011,1.06,0.545,1000.0,60.0,0.545,0.078,1.164,1.011,1.06,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,3.15587e-07
0.092,1.164,1.056,1.108,0.545,1000.0,60.0,0.545,0.092,1.164,1.056,1.108,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,1.64935e-06
0.103,1.28,1.12,1.176,0.545,1000.0,60.0,0.545,0.103,1.28,1.12,1.176,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,7.24617e-06
0.116,1.28,1.164,1.224,0.545,1000.0,60.0,0.545,0.116,1.28,1.164,1.224,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,1.76111e-05
0.129,1.249,1.195,1.25,0.545,1000.0,60.0,0.545,0.129,1.249,1.195,1.25,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,1.17229e-05
0.131,1.347,1.215,1.272,0.545,1000.0,60.0,0.545,0.131,1.347,1.215,1.272,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,6.18782e-05
0.081,1.896,1.597,1.667,0.545,1000.0,60.0,0.545,0.081,1.896,1.597,1.667,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,1.61696e-06
0.096,1.829,1.707,1.788,0.545,1000.0,60.0,0.545,0.096,1.829,1.707,1.788,0.515,0.13,0.47,2.0,2.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.13,3.35105e-05
0.117,1.219,1.15,1.199,0.515,1000.0,60.0,0.515,0.117,1.219,1.15,1.199,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,7.77655e-08
0.127,1.347,1.201,1.255,0.515,1000.0,60.0,0.515,0.127,1.347,1.201,1.255,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.53493e-07
0.141,1.219,1.229,1.288,0.515,1000.0,60.0,0.515,0.141,1.219,1.229,1.288,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.9412e-06
0.153,1.463,1.265,1.329,0.515,1000.0,60.0,0.515,0.153,1.463,1.265,1.329,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,5.46177e-06
0.111,1.219,1.152,1.21,0.515,1000.0,60.0,0.515,0.111,1.219,1.152,1.21,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.63082e-06
0.121,1.347,1.21,1.272,0.515,1000.0,60.0,0.515,0.121,1.347,1.21,1.272,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,5.3305e-06
0.136,1.422,1.256,1.321,0.515,1000.0,60.0,0.515,0.136,1.422,1.256,1.321,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.66346e-05
0.1,1.249,1.11,1.165,0.515,1000.0,60.0,0.515,0.1,1.249,1.11,1.165,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.46143e-07
0.144,1.506,1.288,1.363,0.515,1000.0,60.0,0.515,0.144,1.506,1.288,1.363,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,4.14388e-05
0.125,1.652,1.455,1.53,0.515,1000.0,60.0,0.515,0.125,1.652,1.455,1.53,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.99095e-06
0.113,1.652,1.397,1.466,0.515,1000.0,60.0,0.515,0.113,1.652,1.397,1.466,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.1393e-07
0.137,1.707,1.516,1.597,0.515,1000.0,60.0,0.515,0.137,1.707,1.516,1.597,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.98514e-05
0.092,1.506,1.372,1.438,0.515,1000.0,60.0,0.515,0.092,1.506,1.372,1.438,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,5.40716e-07
0.104,1.707,1.452,1.524,0.515,1000.0,60.0,0.515,0.104,1.707,1.452,1.524,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,4.08616e-06
0.113,1.652,1.511,1.59,0.515,1000.0,60.0,0.515,0.113,1.652,1.511,1.59,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,8.12612e-06
0.128,1.707,1.561,1.643,0.515,1000.0,60.0,0.515,0.128,1.707,1.561,1.643,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.34473e-05
0.12,1.249,1.135,1.186,0.515,1000.0,45.0,0.515,0.12,1.249,1.135,1.186,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,4.98767e-06
0.132,1.191,1.186,1.244,0.515,1000.0,45.0,0.515,0.132,1.191,1.186,1.244,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.44214e-05
0.142,1.384,1.24,1.302,0.515,1000.0,45.0,0.515,0.142,1.384,1.24,1.302,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.75823e-05
0.105,1.219,1.1,1.147,0.515,1000.0,45.0,0.515,0.105,1.219,1.1,1.147,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,6.06647e-07
0.093,1.164,1.037,1.081,0.515,1000.0,45.0,0.515,0.093,1.164,1.037,1.081,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.55833e-07
0.089,1.191,1.082,1.134,0.515,1000.0,45.0,0.515,0.089,1.191,1.082,1.134,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,5.85474e-07
0.099,1.219,1.131,1.186,0.515,1000.0,45.0,0.515,0.099,1.219,1.131,1.186,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.46488e-06
0.116,1.219,1.185,1.238,0.515,1000.0,45.0,0.515,0.116,1.219,1.185,1.238,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,6.74511e-06
0.122,1.347,1.231,1.292,0.515,1000.0,45.0,0.515,0.122,1.347,1.231,1.292,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.47578e-05
0.134,1.422,1.271,1.335,0.515,1000.0,45.0,0.515,0.134,1.422,1.271,1.335,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,4.58545e-05
0.116,1.707,1.473,1.557,0.515,1000.0,45.0,0.515,0.116,1.707,1.473,1.557,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,6.97788e-06
0.105,1.422,1.398,1.475,0.515,1000.0,45.0,0.515,0.105,1.422,1.398,1.475,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.48378e-06
0.094,1.463,1.333,1.399,0.515,1000.0,45.0,0.515,0.094,1.463,1.333,1.399,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.55898e-07
0.131,1.652,1.548,1.635,0.515,1000.0,45.0,0.515,0.131,1.652,1.548,1.635,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,3.88521e-05
0.092,1.552,1.38,1.445,0.515,1000.0,45.0,0.515,0.092,1.552,1.38,1.445,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,8.32518e-07
0.105,1.652,1.456,1.527,0.515,1000.0,45.0,0.515,0.105,1.652,1.456,1.527,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,7.62572e-06
0.115,1.652,1.519,1.59,0.515,1000.0,45.0,0.515,0.115,1.652,1.519,1.59,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,2.00987e-05
0.124,1.829,1.593,1.674,0.515,1000.0,45.0,0.515,0.124,1.829,1.593,1.674,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,5.25451e-05
0.079,1.347,1.301,1.36,0.515,1000.0,45.0,0.515,0.079,1.347,1.301,1.36,0.485,0.13,0.47,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,0.13,1.24108e-07
0.137,1.28,1.23,1.296,0.485,1000.0,45.0,0.485,0.137,1.28,1.23,1.296,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,4.4185e-06
0.126,1.249,1.186,1.245,0.485,1000.0,45.0,0.485,0.126,1.249,1.186,1.245,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.53724e-06
0.112,1.191,1.135,1.188,0.485,1000.0,45.0,0.485,0.112,1.191,1.135,1.188,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,7.70061e-07
0.105,1.249,1.092,1.141,0.485,1000.0,45.0,0.485,0.105,1.249,1.092,1.141,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,6.75418e-07
0.092,1.164,1.055,1.099,0.485,1000.0,45.0,0.485,0.092,1.164,1.055,1.099,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,2.67962e-07
0.147,1.422,1.255,1.325,0.485,1000.0,45.0,0.485,0.147,1.422,1.255,1.325,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.11517e-05
0.133,1.422,1.277,1.34,0.485,1000.0,45.0,0.485,0.133,1.422,1.277,1.34,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,8.54614e-06
0.125,1.347,1.238,1.297,0.485,1000.0,45.0,0.485,0.125,1.347,1.238,1.297,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,4.86238e-06
0.11,1.249,1.174,1.229,0.485,1000.0,45.0,0.485,0.11,1.249,1.174,1.229,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.28929e-06
0.145,1.422,1.314,1.382,0.485,1000.0,45.0,0.485,0.145,1.422,1.314,1.382,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,2.57818e-05
0.098,1.249,1.135,1.189,0.485,1000.0,45.0,0.485,0.098,1.249,1.135,1.189,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,3.21197e-07
0.138,1.896,1.537,1.631,0.485,1000.0,45.0,0.485,0.138,1.896,1.537,1.631,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,8.08643e-06
0.123,1.896,1.487,1.574,0.485,1000.0,45.0,0.485,0.123,1.896,1.487,1.574,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.76046e-06
0.108,1.506,1.379,1.453,0.485,1000.0,45.0,0.485,0.108,1.506,1.379,1.453,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,3.56209e-07
0.151,1.896,1.601,1.699,0.485,1000.0,45.0,0.485,0.151,1.896,1.601,1.699,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,3.67293e-05
0.105,1.652,1.447,1.521,0.485,1000.0,45.0,0.485,0.105,1.652,1.447,1.521,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,5.10301e-07
0.116,1.652,1.516,1.598,0.485,1000.0,45.0,0.485,0.116,1.652,1.516,1.598,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.60289e-06
0.128,1.652,1.566,1.648,0.485,1000.0,45.0,0.485,0.128,1.652,1.566,1.648,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.17176e-05
0.141,1.896,1.638,1.729,0.485,1000.0,45.0,0.485,0.141,1.896,1.638,1.729,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,5.08247e-05
0.095,1.506,1.39,1.453,0.485,1000.0,45.0,0.485,0.095,1.506,1.39,1.453,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,4.42341e-08
0.142,1.422,1.229,1.29,0.485,1000.0,60.0,0.485,0.142,1.422,1.229,1.29,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.81218e-07
0.153,1.313,1.266,1.335,0.485,1000.0,60.0,0.485,0.153,1.313,1.266,1.335,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,4.3963e-07
0.143,1.422,1.274,1.351,0.485,1000.0,60.0,0.485,0.143,1.422,1.274,1.351,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.1469e-05
0.131,1.347,1.252,1.325,0.485,1000.0,60.0,0.485,0.131,1.347,1.252,1.325,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,2.87942e-06
0.12,1.347,1.205,1.268,0.485,1000.0,60.0,0.485,0.12,1.347,1.205,1.268,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.99513e-06
0.11,1.384,1.162,1.22,0.485,1000.0,60.0,0.485,0.11,1.384,1.162,1.22,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,3.7775e-07
0.146,1.652,1.553,1.648,0.485,1000.0,60.0,0.485,0.146,1.652,1.553,1.648,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,2.71315e-06
0.132,1.707,1.515,1.603,0.485,1000.0,60.0,0.485,0.132,1.707,1.515,1.603,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,7.43376e-07
0.124,1.707,1.475,1.552,0.485,1000.0,60.0,0.485,0.124,1.707,1.475,1.552,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,1.49653e-07
0.155,1.896,1.592,1.698,0.485,1000.0,60.0,0.485,0.155,1.896,1.592,1.698,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,5.37887e-06
0.122,1.707,1.561,1.645,0.485,1000.0,60.0,0.485,0.122,1.707,1.561,1.645,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,5.10594e-06
0.14,1.896,1.626,1.724,0.485,1000.0,60.0,0.485,0.14,1.896,1.626,1.724,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,2.83446e-05
0.114,1.707,1.5,1.579,0.485,1000.0,60.0,0.485,0.114,1.707,1.5,1.579,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,8.5142e-07
0.106,1.707,1.404,1.481,0.485,1000.0,60.0,0.485,0.106,1.707,1.404,1.481,0.455,0.13,0.47,2.0,2.0,2.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,3.57234e-07
0.138,1.552,1.273,1.354,0.455,1000.0,60.0,0.455,0.138,1.552,1.273,1.354,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,3.69018e-06
0.133,1.384,1.248,1.319,0.455,1000.0,60.0,0.455,0.133,1.384,1.248,1.319,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,3.0039e-06
0.121,1.384,1.204,1.269,0.455,1000.0,60.0,0.455,0.121,1.384,1.204,1.269,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,3.4113e-07
0.148,1.384,1.253,1.324,0.455,1000.0,60.0,0.455,0.148,1.384,1.253,1.324,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,4.98598e-08
0.121,1.707,1.564,1.655,0.455,1000.0,60.0,0.455,0.121,1.707,1.564,1.655,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,3.33866e-07
0.134,1.766,1.617,1.717,0.455,1000.0,60.0,0.455,0.134,1.766,1.617,1.717,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,5.90219e-06
0.149,1.707,1.659,1.77,0.455,1000.0,60.0,0.455,0.149,1.707,1.659,1.77,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,9.61132e-06
0.113,1.707,1.489,1.583,0.455,1000.0,60.0,0.455,0.113,1.707,1.489,1.583,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,5.04857e-08
0.152,1.896,1.573,1.689,0.455,1000.0,60.0,0.455,0.152,1.896,1.573,1.689,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,4.44371e-07
0.141,1.506,1.304,1.377,0.455,1000.0,45.0,0.455,0.141,1.506,1.304,1.377,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,6.71614e-06
0.13,1.384,1.265,1.329,0.455,1000.0,45.0,0.455,0.13,1.384,1.265,1.329,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,2.22567e-06
0.116,1.313,1.223,1.283,0.455,1000.0,45.0,0.455,0.116,1.313,1.223,1.283,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,3.96937e-07
0.107,1.28,1.172,1.229,0.455,1000.0,45.0,0.455,0.107,1.28,1.172,1.229,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,1.20363e-07
0.146,1.313,1.255,1.332,0.455,1000.0,45.0,0.455,0.146,1.313,1.255,1.332,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,4.18653e-06
0.139,1.347,1.225,1.29,0.455,1000.0,45.0,0.455,0.139,1.347,1.225,1.29,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,6.25092e-07
0.125,1.384,1.178,1.236,0.455,1000.0,45.0,0.455,0.125,1.384,1.178,1.236,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,4.62898e-07
0.11,1.249,1.127,1.18,0.455,1000.0,45.0,0.455,0.11,1.249,1.127,1.18,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,9.42171e-08
0.127,1.896,1.577,1.667,0.455,1000.0,45.0,0.455,0.127,1.896,1.577,1.667,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,3.2929e-06
0.142,1.896,1.625,1.726,0.455,1000.0,45.0,0.455,0.142,1.896,1.625,1.726,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,1.19715e-05
0.153,1.896,1.656,1.768,0.455,1000.0,45.0,0.455,0.153,1.896,1.656,1.768,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,2.89642e-05
0.115,1.652,1.518,1.596,0.455,1000.0,45.0,0.455,0.115,1.652,1.518,1.596,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,1.21317e-07
0.164,1.969,1.626,1.739,0.455,1000.0,45.0,0.455,0.164,1.969,1.626,1.739,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,6.80717e-05
0.146,1.896,1.583,1.691,0.455,1000.0,45.0,0.455,0.146,1.896,1.583,1.691,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,1.27639e-05
0.125,1.969,1.515,1.618,0.455,1000.0,45.0,0.455,0.125,1.969,1.515,1.618,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,2.40179e-06
0.12,1.707,1.461,1.545,0.455,1000.0,45.0,0.455,0.12,1.707,1.461,1.545,0.425,0.13,0.47,2.0,2.0,2.0,2.0,0.16,0.0,0.0,0.0,0.0,0.16,0.13,4.41685e-07
0.147,1.219,1.113,1.156,1.04,20.0,0.0,0.47,0.116,1.219,1.119,1.17,0.08,0.0,0.4,2.53,1.25,2.26,2.68,0.11,0.08,-0.07,0.0,0.08,0.11,0.31,2.37997e-06
0.136,1.384,1.267,1.358,1.04,20.0,0.0,0.47,0.112,1.384,1.265,1.371,0.11,0.0,0.4,4.2,1.54,2.75,2.75,0.11,0.0,0.01,0.0,0.0,0.11,0.33,1.62595e-05
0.106,1.829,1.531,1.641,1.04,20.0,0.0,0.47,0.088,1.829,1.55,1.667,0.11,0.0,0.4,2.61,2.61,2.61,2.61,0.11,0.0,0.0,0.0,0.0,0.11,0.31,2.02458e-06
0.167,1.384,1.204,1.264,1.04,20.0,0.0,0.47,0.129,1.384,1.217,1.288,0.11,0.0,0.4,4.7,1.25,2.82,2.82,0.11,0.0,0.01,0.0,0.0,0.11,0.31,2.97584e-05
0.173,1.829,1.425,1.529,1.04,20.0,0.0,0.47,0.14,1.829,1.442,1.565,0.47,0.0,0.4,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.31,0.000208656
0.127,1.829,1.624,1.73,1.04,20.0,0.0,0.47,0.108,1.829,1.635,1.752,0.15,0.0,0.4,4.17,1.64,2.81,2.81,0.11,0.0,0.03,0.0,0.0,0.11,0.31,5.60193e-05
0.173,1.384,1.222,1.29,1.04,20.0,0.0,0.47,0.135,1.384,1.24,1.317,0.12,0.0,0.4,4.83,1.09,3.04,3.26,0.11,0.05,0.0,0.0,0.05,0.11,0.26,7.39424e-05
0.118,1.829,1.552,1.668,1.04,20.0,0.0,0.47,0.1,1.829,1.568,1.695,0.13,0.0,0.4,3.23,1.45,2.42,2.42,0.11,0.0,0.0,0.0,0.0,0.11,0.38,4.11634e-05
0.157,1.219,1.158,1.209,1.04,20.0,0.0,0.47,0.126,1.219,1.165,1.227,0.11,0.0,0.4,3.67,1.3,2.38,2.38,0.11,0.0,0.01,0.0,0.0,0.11,0.35,8.14017e-06
0.151,1.6,1.344,1.441,1.04,20.0,0.0,0.47,0.122,1.552,1.352,1.463,0.13,0.0,0.4,5.3,1.29,2.96,2.96,0.11,0.0,0.03,0.0,0.0,0.11,0.29,7.78463e-05
0.123,1.829,1.606,1.71,1.04,20.0,0.0,0.47,0.105,1.829,1.603,1.723,0.13,0.0,0.4,3.91,1.69,2.71,2.71,0.11,0.0,0.02,0.0,0.0,0.11,0.34,5.06392e-05
0.162,1.219,1.172,1.227,1.04,20.0,0.0,0.47,0.125,1.219,1.183,1.247,0.1,0.0,0.4,5.5,1.25,2.87,2.87,0.11,0.0,0.02,0.0,0.0,0.11,0.33,1.50782e-05
0.164,1.219,1.195,1.262,1.04,20.0,0.0,0.47,0.13,1.384,1.219,1.294,0.11,0.0,0.4,4.83,1.1,3.14,3.14,0.11,0.0,-0.01,0.0,0.0,0.11,0.3,3.66949e-05
0.155,1.6,1.356,1.457,1.04,20.0,0.0,0.47,0.125,1.6,1.368,1.485,0.12,0.0,0.4,5.55,1.0,3.17,3.17,0.11,0.0,0.01,0.0,0.0,0.11,0.28,9.90557e-05
0.144,1.552,1.305,1.396,1.04,20.0,0.0,0.47,0.117,1.384,1.309,1.417,0.12,0.0,0.4,4.27,1.54,2.73,2.73,0.11,0.0,0.02,0.0,0.0,0.11,0.34,4.00907e-05
0.12,1.219,1.171,1.226,1.04,20.0,0.0,0.47,0.094,1.219,1.157,1.226,0.05,0.0,0.4,2.0,3.0,2.31,3.0,0.11,0.11,-0.06,0.0,0.11,0.11,0.17,4.54163e-06
0.129,1.384,1.198,1.268,1.04,20.0,0.0,0.47,0.098,1.219,1.191,1.275,0.07,0.0,0.4,1.69,1.33,1.64,2.09,0.11,0.08,-0.085,0.0,0.08,0.11,0.17,1.66784e-05
0.131,1.384,1.227,1.305,1.04,20.0,0.0,0.47,0.102,1.384,1.222,1.311,0.13,0.0,0.4,2.33,1.25,2.2,2.53,0.11,0.08,-0.08,0.0,0.08,0.11,0.18,2.89244e-05
